Comment,Language_Index,Language
"usne sabh ton pahilaan samudri tal ton uchaayi vich wadhe de naal ost wapamana vich kami di dar di jaanch keeti, jo ki garam deshs di stromas di utpati baare usdi puingichh duara, uch akshanshas vich vayumandal dis gadbadia nuun niyantrit karan wale vadhere gunjaldar kaanoon di khoj da sabh ton puranas suraag hai|",6,pan
minuun aje ve sakhat sikhalai di lod see|,6,pan
ik pauda chook ke dhar li jaao,6,pan
per ish pakvaan baare mai aapne dost katheril nuun zaroor dasangi I,6,pan
har hafate cigarette lan di samphtha nahi hai|,6,pan
"""us andolan ton"", 1945 di report vich kiha gya hai ki, ""kolkata nuun bhojan den lai aam vpark mashinari 'te bharosaa nahi kita jaaa sakda see|""",6,pan
"""da ledi vid a lamp"" 1951, vich aena negal, abhinetari see I",6,pan
tusin jise pakvaan di gal kar rehe hoo us nuun pitha jaaa khola pitha kahinde hannnai,6,pan
ate jekar koi antar vaapasi hundi hai taan ih sarkaar duara sahin keeti jandi hai|,6,pan
internet de rahi saman ate sevaavaan di bikri hai I,6,pan
jisdi umar 40 saal ton uddh nahi hai usnoo koi medical sartificket di lod nahi hai|,6,pan
"nahi, uh pareshaan kiu onge?",6,pan
mai sachmuch ih dekh ke prabhavit hoya haa ki tuhaade col verve vich nadia di changi yojna hai|,6,pan
wapamana vich safiti da kaaran hai simit anwik oxygen jo ki tej suraji radiation nuun jazab kar linde han I,6,pan
"shahir vich vikas di gair-yojnabedh prakyria de natije kaaran bade padhar te awajai vich rok hoi; ik mandalau ate ik tarfa awajai pranali shuruu kiti gai, jo ki thodi hi safal san.",6,pan
"uthe camere da upyog taan kar sakde haa, naa?",6,pan
oh age an,6,pan
"ih mashhoor ajanta guphawaan da hisa hai, kul 29 chattans naal katia gaia bodhi guphawaan han jo shanti ate sahijta nuun darsoundis han, jo ki dooji sadi isavi poorav dis han ate ish vich math ate chitia graha han.",6,pan
aamadan de kaagazat jiven ki pichle tin mahinia di tankhaah raseed ate ai ti ritaran adi |,6,pan
"periar, kerala de masalayan de baagan da center, aapne van-jeewan ate jungle jeev raakhi lai mashhoor hai, jisda uch anubhav periar jhil vich boat karoos karade hoe kita jaaa sakda hai|",6,pan
ih vazife duje vidyarthis lai ve prerana da sarot han|,6,pan
ih tainun bohut mahingi pai hovegi|,6,pan
karche ate fees ki han ?,6,pan
ajiha hai?,6,pan
minuun ik hor sahik di lod hai|,6,pan
"isibis vpark baink lon, khariddar credit, niramata credit, subakhyatamak kanunni likhat jiven floating rates notes ate ficsad rates bound adi samet dafatri niryat jamhaa ejansia ate bahu-vidhavi viti sansthavaan jiven ki antarashtirya vit carporasion (vashington), adibi, eefisi, sidisi, adi ton vpark udhaar jamhaa karada hai|",6,pan
80-85% lahevand bactyria da anupaat 15-20% sambhavi for 'te nuksandeh bactyria aam for 'te antedia de under aam mannia janda hai ate homeostasis banai rakhada hai|,6,pan
"ik viakti da pahrava jiven ki us de jute, kapde, nectai,abhushan, bal banaun da tarika, mac-oap, gadi, atar adi us dis visheshtwan darsounda hai I",6,pan
amb ate hor aam prajatia de ve kujh namoone han,6,pan
"apni gufa nuun katra vich dekh ke, oh aapne ghurne chon nikalia ahte apne panja naal dushman te war kar ke us nuun khunam khooni kar ditaa I",6,pan
"ik elgoritham di gundalta nirdharat karan ton bhav uparle bonds jaaa maathle apreshna di ginti da andaaza lagauna, skalras de ajihe jod ate guna kujh algoritham chalaun lai zaroori han, udaharan lai matrisj di guna |",6,pan
mai dekhada hai jekar mai uhanaas vichon kaia nuun apni packeging unit vich shamal kar sakda/haa jaa nahi.,6,pan
"kwaliti aaice criim (prativaadi-nirdharat) talika cendari aabakaari taare act, 1985 (jaaa phir siraf act) de tahit aaice criim di manufacchar vich lage hoe han I",6,pan
"may mahine vich, koi khaas taap lahir dis statea nahi dekhia gaia|",6,pan
"sehi, vote paun de yoga saare locals de name voter suchi vich maujood onge.",6,pan
"zaroor, dhannavad!",6,pan
minuun umeed hai ki tusin aapne aap nuun kovin di website te undraj kitha hoia hai I,6,pan
inhan universitya vich diproma course kinne samen da hai?,6,pan
ate manoo usdi sahit ate padhai di bohut fikar hai|,6,pan
"ih pathakram , nesnal film puralekh bhavan, poona de naal mile ke yojit kitha gya see I",6,pan
he kirat|,6,pan
inhan sabuts wichon kihda dasatavez lya jaaega?,6,pan
"awchha, ki gaddi caps di imarat vich dakhal hoo sakadi hai?",6,pan
ki mai salana premium da bhugtan kar sakda hai?,6,pan
uh kithe jaa rehe han?,6,pan
minuun muaaf karna madam |,6,pan
atiai ne 1996 vich laptapas vich 3di-graphics praveg pesh karke mobile computing sector vich pravesh kita|,6,pan
"bharati cinema da europi jaaa amareeki film udayog di tarah, sau saal ton uddh da ithas hai I",6,pan
"nahi madam, mai tin dinaas pahilaan ghar aa gai see|",6,pan
"kuchh sarkari abhiaan jive ki saluchh bharat abhiaan( safaai te watavarna de pardushan baare smoohik jagarukta paidaa karna, khule vich vach te rok lagauni ate thos kuda da niyantaran sudhaarana) ate namami ganga(pardushan nuun ghatauna,ganga nadi di sambh te usnoo puner saprasht karna) ithe jikryog han I",6,pan
ki sabh kujh thik hai?,6,pan
mai uthe har saver football khedn janda haa|,6,pan
"siraf drishtigat for 'te hi nahi, jithe aseen superstar nuun ik manukhi awkh naal ate ik daagi dhatu vaali awkh naal dekhade haa, per ih ve jan-budj ke kiha janda hai ki jadon bura robot ghoshna karada hai ki usne ""termineterz "" banaye han|",6,pan
kirapa karke aapne aap nuun sukhaavaan karo|,6,pan
waah! tusin minuun irashaas vich paa ditaa hai I,6,pan
"jadon 8 vin sadi de pramukh vedic vidawan ate adhiapak (acharya) adi shankara ne ish gal utte jor ditha ki, kiunki brahman srabviapak hai, brahman-gyan tatkaal hai ate us nuun kise 'sanghrush' di lod nahi hai, mathlab ki koshish ate jatan, adwait parampra ve vistrit dasadi hai. tiari abhias, mahavakia da chintan ate yogic samadhi nuun gyan de saadhan vajon savikar karna, ik virodhabhas pesh karna jise nuun hor adhyatmik anushasanas ate parampraavaan vich ve manta praapat hai.",6,pan
ih sihat lai gambhir saoesia hai|,6,pan
mai ish nuun awj hi karuunga I,6,pan
"bilkul, minuun umeed hai ki ih kallh shaam tak nahi chalegi|",6,pan
"halanki, italy vich us samen virgo interpherometer com nahi kar riha see ate ji i o 600 engineering moud vich see ate naame hi bahutaa sanvedanshil see | ish lai ih sanket di pushti nahi kar sakda|",6,pan
"usdia asadharan prapatia, kismat di apni ayog bhavana ate usde sathis di chaplusi de naal, ish prabhav nuun paidaa karan lai mile sakadia han|",6,pan
kiu nahi!?,6,pan
ih tath hi kaafi hai onha di shallsfat ate character da anuman lagan de lai I,6,pan
"ish nadi ne sabh ton badi prachin manukhi sabhitawaan nuun ubhaar ditha hai, jo inds gati di sabhkhata hai ate ik mahaan itihask mul rakhdi hai|",6,pan
jekar minuun koi hor saoesia oundi hai taan mai tuhaanoon kaal kar sakda haa?,6,pan
kai tarah de asaami masaale ve ish vich lagade han I,6,pan
5 milania okhia ne tuun 2 lai koshish kar sakda hai?,6,pan
"onha pinds te shahirn vich basatia jinha vich sashachhata te mal-pravaah di vivstha nahi hai, onha lai inbyolat green salushan faundaishan ne byo-toilette da avishkar kitha hai I",6,pan
"haa usne nibhaai see, phir us vich mithun chakravarti ve ai e asa adhikari brahma dat vajon see|",6,pan
"yaad hai , ik saal pahilaan uhanaas ne tuhaade sahikarmi de motorsaikal nuun ang laga diti see?",6,pan
"ish, tarhaa uh tandrusat ve rahegaa|",6,pan
"in see di vich bohut saria watawarnak bimaria shaamil han jo ki suraj di raushani de poshan, pradushn ate jeevansaili de vikalpas, jiven ki ackstamal karks de kaaran, bachanyog ate atal manukhi sihat statea di ik vishal shreni nuun dakda hai|",6,pan
"bhaaven miti da khara hona jiadatar tatvarti ilakaia naal jodia janda hai, kharapan jiadatar pattn te birdha sailaabi maidaana vich vaprada hai I",6,pan
"minuun milon daur safari karna pasand hai, ih mera shaunk hai|",6,pan
"chinta naa karo , tusin sehi samen 'te hoo|",6,pan
"haa, ih wajifa siraf bharat de sarkari jaaa gair-sarkari university vich parh rehe vidyarthis nuun hi ditha jaavega|",6,pan
jekar ajiha hai taan saanuun ish nuun yaadagaar banauna pavega|,6,pan
us naal koi fark nahi penda hai I,6,pan
"ih saadhan saanuun zaria dinde han taan jo aseen oh naazuk antar jo vikas de jatnaas vich han onhanun puura kar skie , khaas kar ke aapne samaj de kamazor bhaagaan nuun li ke I",6,pan
"credit mang vich lodinde utpads baare jankari, sambhavit vikretas de verve, delivery niradesh, lekha verwa, samparak jankari adi shaamil han|",6,pan
oh! minuun oh banda bohut pasand hai!,6,pan
"haa, ih sehi hai I",6,pan
"jalavayu vich tabdeeli, kuchh khetibari de khetra nuun baaki khetra naalon jiada upjao bana sakda hai I",6,pan
zaroor,6,pan
"jekar tusin manoranjan khetra vich jaana hai, taan korian madad karegi",6,pan
ki sahit bimaa see?,6,pan
"meraa din ve bohut rujheven wale han, tuhaanoon pataa hai|",6,pan
ish lai jogi gotma lai koi hor dharmic guru labhan vich koi mushkal nahi hoi jo pahila naalon ziada syana hai I,6,pan
"smoohik kheds vich, ik hi team de locals da smooh khed ke jitan de udesh naal mile ke com karada hai|",6,pan
"thik hai, mai samajhada haa|",6,pan
per hun mai sunia uh 35 ton 40 hajaar di vech rehe ne|,6,pan
"phir, drive kini lambi hai?",6,pan
ashoka kumar ne vishva cup 'cha bharat di ikloti jitt hasil karan lai sabh ton mahatavpuuran jetu gol kita|,6,pan
"jiven jiven uh tadaki karade han , hunar vadhere sthir ate kushal banna chahida hai, ate khidaria nuun khedn dis statea nuun sets karan lai pesh kita jaana chahida hai|",6,pan
"tuhada suagat hai, ate kirapa mishel nuun mera piar deio |",6,pan
"ieathe mile ke, ihnas char ghatnas nuun mejar jaaa salam kiha janda hai (besabaal di bajaae pool ton udhaar lya gya shabad).",6,pan
"nahi sriman, oh nahi karange I",6,pan
aseen duje din apni nagarik shastra di class vich us baare characha kar rehe see|,6,pan
mishel ne sangeet sikhsn di ichha zaahir keeti hai||,6,pan
minuun koi chhuti nahi hai|,6,pan
"islam de an naal, bodhi dharam de math rivaaj nuun milan vaali shahi sarprasati katam hoo gai,ate musalmaanaas duara lami duuri de wapar vich bodhiya di tha lan naal sarprasati de sambandhit sarot khatam hoo gaye.",6,pan
"bagha jatin , khuderum bose, bhagat singh, chandrasekhar ajaad, suria sen, ate subhash chandra bose varge krantikari british shashan viruddha apnia hinsk muhima kaaran gandhi ton bakhre san|",6,pan
ate sabh ton uttam thavaan 'te photography lai rukange|,6,pan
oh nahi! kashmir files sumbali di pahili film nahi hai!,6,pan
chinai vich varte jan ton pahilaan its di kathorta ate tikaupan lai jaanch keeti jaani chahidi hai|,6,pan
"ish da bohut khata suad hunda hai, jise karke ih mera pasandida hai|",6,pan
meghalaya da khan-pan baaki uttar- poorabi bharati raja ton bakhra hai I,6,pan
"oh ih darsounda hai ki bade vivaad rab nuun saabat karan lai kithe gaye, kudrat de nazara ton li ke braman di safsht niyamtata tak, saabh itaraaz lai khulhe han (khaas for 'te ghenaune keede-makuras di hond vich ki hairaani di gal hai, ish nirikhan vich ki niyamtata hai ki saare graha lagaing iko hi samatal vich badalde han, uhi jahaaz shid takraa riha hove per lagaing uhi jahaaz kaafi ait yakinn hai) .)",6,pan
uhanaas ne ve uh nahi kita see jisda vida kita see|,6,pan
thik hai| duusari murti kala baare ki ?,6,pan
meri manapsand bhaag milakha bhaag hai,6,pan
"parantu protsahan de tor te, gathdi di cheti tamil de lai , jeee mazurshuda gathdi baink wichon arzi di raseed de 90 dinaas wichon lagu hoo jandi hai, taan jaaidad da vargikaran da darja wapas usi sthal vich aa jaavega jithe pahilaan see jadon arzi baink valon praapat hoi see I",6,pan
ish upmandal (tatvarti ilakaia lai 60 pratisht) di 45 pratisht warshik barsh ish daur vele hundi hai I,6,pan
"maradas duara vyah ton bood bahrle srirak sambandhs di maujuudgi nuun 6 sabhiachars vich ""sarav vyapak"" , 29 sabhiachars vich ""madham"" ate 6 sabhiachars vich ""kade kadai"" ate 10 sabhiachars vich ""asadharan"" vajon darsaya gya hai|",6,pan
aapas film dekhan di yojna bana sakde haa!,6,pan
"per, ki oh padhai de naal naal com karange ?",6,pan
"nimbu jaati da fal mouth for 'te jamaika de cendari hisas vich ugaya janda hai, khaas karke 1,000-2,500 foot di uchaayi de wichkaar |",6,pan
ish nadi nuun kai hajaar saalas ton hindus granths vich vaapis lya gya hai ate ik amir sabhiachark viraasat nuun bandargah ate poshan dinda hai|,6,pan
"per kiunki ithe kheds ton ilava meri dilachaspi waala hor kujh ve nahi hai, ish lai mai kheds vich shaamil hoo gya|",6,pan
oh films jinhan vich oh asali khedarya di kahaani baare dasade han,6,pan
"zaroor, sahib|",6,pan
"dadasahib phalke ne bharat di pihali jeewant chitra film 1912 vich pesh keeti , jise ton bood agali film 40 saalas ton bood ai I",6,pan
kya baat hai! ih taan bohut vadhia gal hai,6,pan
tusin?,6,pan
"sindu gati sabhkhata, bakh-bakh khetraan vich apni takneeki gyan lai jaani jandi hai I",6,pan
"si di aich aar aai saare viakatia nuun ""aapne desh de jantak mammlas de pradarshan vich sidhe jaaa asidhe for 'te hisa lan de adhikar"" di garanti ve dinda hai|",6,pan
"haa, tusin kiha see ishnoo sindhu ve kiha janda hai|",6,pan
aseen kudrati hi purush drishticone man ke chalde haa I,6,pan
kya baat hai! ki ih dunia da sabh ton puranas ajaib ghar hai?,6,pan
"ish dis vishestas han; 60.6 inch (154 saimi) chuda, doo sits waala letwa sofa ate diudhi vich 32 inch (81 saimi) tivi manitor; fuhaare waala naal lagvaan guslkhana; 82 inch (210 saimi) lambai, bedroom vich 47.5 inch (121 saimi) dabal baibba, ish vich ve ik 27 inch (69 saimi) tivi manitor hai ate ik niji khansamas",6,pan
kujh mammlas vich vigyanak galp vich pahilaan pesh kite gaye hathyars nuun hun hakikat bana ditha gya hai|,6,pan
auto-ait 15 ton 20 karge divas,6,pan
mai asal vich ihnas saahasi kheds vich nahi haa|,6,pan
"anant ne kaudinia nuun vida kitha ki jekar oh 14 saalas di sankalp lenda hai, oh aapne saare paapas ton mukat hoo jaavega ate us nuun daulat, bache ate khushia praapat hongia I",6,pan
"bharat vich vyah doo adhinium heth rejist hunde han, 1954 da speshal marij act ate 1955 da hindus marij act I",6,pan
ih din har saal daa. bi aar ambedakar de janam dihaade vajon manaya janda hai|,6,pan
ki ih saina di march ton bood hongia?,6,pan
"gondvana ate vindhya de under madh pradesh, chatisgarh, orissa, bihar, jharkhand, pattmi bengal, andhra pradesh, maharashtra, jammu ate kashmir, punjab, himachal pradesh, rajasthan ate uttarakhand de hise ounde han I",6,pan
ki tusin bazurgan nuun ih puchan di koshish keeti see ki ki uh jagha saaf kar sakde han?,6,pan
ki roman rins dabalyu. dabalyu. i universal de chempian nahi han?,6,pan
ki mai jan sakda haa ki tuhaanoon kihade desh lai visa chahida hai?,6,pan
aam for 'te niji karze 'te heggli ate uparali simaas ki han?,6,pan
"per navin sarkaar apni jaizata sthapat karan vich asafal rahi, ate isdi viti sahita da bohut hisa khatam hoo gya, sthanak ate madh-raj de cmandrs ate uhanaas de millitians naame siraf aapas vich lade , balki shakti ate munafe lai uhanaas de lambe samen vich aswikaranyog abhiasas da sahara lya|",6,pan
"hello, mai apna pine card jari karwaun ia haa I",6,pan
"asal vich, ih iraadaa see ki see.dabalyu.see.lig 2 vich choti di darje vaali team nuun agali 2020-2023 ai.see.see. cricket vishva cup super lig vich usdi 13 vin darje vaali team di kimat utte tadaki diti jaavegi, jekar 2023 vich lig 2 di team cricket vishva cup kualifire vich dovan tims uch darje di team de roop vich khatam hundi hai I",6,pan
ih kise chiiz de bane hoe han ?,6,pan
ish ton bood oh arjun nuun darshanic vichara ate mukti baare dasade han I,6,pan
"ih bhugol hai! ithe saare pahaad, nadia, samudra, jalavayu ate belodi sankhya hai|",6,pan
buddha kahinde han ki ih thik nahi hai kahinna jeee arahaanat mout ton bood maujood hai jaaa nahi I,6,pan
paka madam |,6,pan
pher mai devanga ki oh bhaasha chuno jo tuhaade lai saabh ton ziada fedemand hai,6,pan
ishnoo treva-go kiha janda hai ate ih google paley store te uplabadh hai|,6,pan
ki tuhaanoon kal chhuti hai?,6,pan
"soo, vadhia hovega jekar aseen bhid ton bach sakde haa I",6,pan
"mavhangi ginti vich films prakashit karan lai bharati cinema vishva bhar vich prasidh hai:ih ginti lagatar uddh rahi hai ate awj de ankrias anusaar madras, bangalooru, kolkata ate hyderabad de naal- naal hor shahirn vich kulmala ke kuchh 800 filma har saal bania jandi hai I",6,pan
ringan wale jeev ate ubhibia dis 37 kisma di ve report keeti gai |,6,pan
jekar aseen apni dakoomentary lai minar de shikhar ton lae drish nuun shamal kar skie taan kamal hi hoo jaooga I,6,pan
"hepentocellular karsinoma (jiger de cancer) de ilaaj sambandhi redeopharasutical di ik hor mahatavpuuran loko-rijinal prasasana di report pesh keeti gai hai, jise anusaar khaas aakaar de radio-level wale micro gola jaaa redioleblad lipeodol (ik bohut ziada lesdar taral ithail ester bhuki de bij de tel ton praapat fatty acid) nuun mariz di hepatic dhamni raaheen tikaa lagaya janda hai|",6,pan
baaki doo cinema ate sangeet han|,6,pan
per saade col talabs ate tub vailas de paani di varton karan ton ilava hor koi chara nahi hai|,6,pan
ish neeti lai auto ait umar da dakhla ki hai?,6,pan
ih aam for 'te ish gal 'te aadharit hai ki tusin viti sanstha dis niji karaj yogata lods nuun kinjh puura karade hoo|,6,pan
"ate sabh ton zaroori, tikaa lagavauna bilkul laazami hai.",6,pan
mai onha di tarah banan di koshish karada haa,6,pan
"shaaid tusin sehi hoo! minuun bharati bhugol 'te miss li di class yaad hai, ate kiven uhanaas ne saade lai ik dilachasap tasavir banai |",6,pan
"waise, ki gauna tuhada shaunk hai ?",6,pan
jamhaa karwaun da mul ki hovega?,6,pan
ih puri tarhaa dravida arkitecchare vich bania hoia hai.,6,pan
"saanuun darshaks nuun prerita karada hai oh us kaal dis yaads han jise vich osten di nika jaaa paagnol te forster de kirdhar rihande san, saada bitit atit, naame ki moulik pat jise vich awj da same naame chahia badlao di karada hai I",6,pan
