text,label,Language,trans_lan,Translated_text
"bengalooru bhautik, jeeva, samajik aarthik paramitul taluku 2003 batelle anviranmental awalyuyesion system (biiies) moolyankna bengalooru loni niti nanyath, bhu mariyu jal jivavaran vyavasthal abhileniya viluvaku daggarga undga, naggar samajikarthik paramitulu (traphic, jivan nanyath) vayu nanyath mariyu shabda kalushya pelvanga unnayani suchinchindi.",8,tel,"బెంగుళూరు భౌతిక, జీవ, సమాజీక ఆర్థీక పరమితుల తాలుకు 2003 బఎటెలే అన్విరనమెంటల్ అవల్యుయేషన్ సిస్టమ్ (బీల) మూల్యాంకనా బెంగుళూరు లోనీ నీతి నాన్యత, భూ మరీయుం జల జీవవారణ వ్యావస్థల అభిలేనియా విలువాకు దగ్గర్గా ఉండగా, నాగర సమాజీకార్తిక పరమితులు (ట్రాఫిక్, జీవన నాన్యత) వాయు నాన్యత మరీయుం శబ్ద కాలుంష్య పెల్వాంగా ఉన్నయనీ సుచిన్చింఢీ.","Bangalore's physical, biological and socioeconomic parameters were judged by the Bangalore Ecological Evaluation System (BEES) evaluation of Bangalore's physical, biological and socioeconomic parameters indicated that Bangalore's water quality, terrestrial and aquatic ecosystems were close to ideal, while the city's socioeconomic parameters (traffic, quality of life) air quality and noise pollution were poor."
"pudendal nadi anedi kati kandarase uttejit chese kadalikanu, gyan tantuus kaligi untundi kabatti, pudendal nadi addgimp prasav vedann taggistundi.",8,tel,"పుదేన్దల నది అనేదీ కటీ కందరస్ ఉత్తేజీత చేసీ కదాలికాను, జ్ఞాన తంటూస్ కాలీగీ ఉన్టుండీ కబత్తీ, పుదేన్దల నది అడిగింప ప్రశావ వేదాన్న తగ్నిస్టుండీ.","Because the pudendal nerve carries motor and sensory fibers that innervate the pelvic muscles, a pudendal nerve block relieves birth pain."
"adi charmapu bahyacharmanlo grahinchabadutundi, akkd adi vedimki, challadananiki pratispandinche nadi chivarala uttejparustundi, chiraku pratirohakanga dani lakshanas suchistu balanga pusinpp vechchani anubhuthani leda sunnitanga pusinpp challati anubhuthani utpatti chestundi.",8,tel,"ఆది చార్మపు బాహ్యాచారమంలో గ్రహించాబదుతుండీ, అక్క్డ్ ఆది వేదిమకీ, చల్లదనానీకీ ప్రతిస్పండిన్చ్ నది చివరలా ఉత్తేజ్పరుస్తుండీ, చిరాకు ప్రతీరోహాకాంగా దానీ లక్షాణాస సూచిస్తు బాలంగా పుసీనప్ప వేచ్చానీ అనుభూతనీ లేడా సున్నీతాంగా పుసీనప్ప చల్లతీ అనుభూతనీ ఉత్పత్తి చెస్టుండీ.","It is absorbed in the skin epidermis, where it stimulates nerve endings sensitive to heat and cold, producing a warm sensation when vigorously applied or a cool sensation when applied gently, indicating its properties as a counterirritant."
1829lo kalra ural parvtal dakshin konalku cherukondi.,4,mal,1829ലോ കലരാ ഉറല് പരവ്റ്റല് ദക്ഷീന കൊണാല്കു ചേരുകോണ്ടി.,Cholera reached the southern tips of the Ural Mountains in 1829.
"rakthasravanni nilipe sadhananga kolagen : kolagen platletsto sankarshan chendinapp, adi rakta veganga gaddkattett chestundi.",8,tel,"రక్తసరావన్నీ నీలీప్ సాధనంగా కోలేగేన్ : కోలేగేన్ ప్లాట్లెట్స్టో సంకర్షణ చేన్దినాప్ప, ఆది రక్త వేగంగా గదుకాట్టెట్ చెస్టుండీ.","Collagen as haemostat: When collagen interacts with platelets, it causes rapid coagulation of blood."
"present upayoginchabada anni anthraks tikal gananiyamin stanik mariyu asthanik pratikul praticharyal (charman arrbadta, gattiparta, noppi mariyu jwarm) chupistai, mariyu grahitallo dadapu 1% mandilo fivramin pratikul praticharyal kanipistai.",8,tel,"ప్రసెంట్ ఉపయోగీనచాబాదా అన్నీ అంట్రక టీకల్ గనానియామీన స్తానిక మరీయుం ఆస్థానిక ప్రతీకుల ప్రతాచార్యల్ (చార్మన అర్రబడ్తా, గత్తీపార్తా, నోప్పీ మరీయుం జ్వార్మ) చుపిస్థాఈ, మరీయుం గ్రహితల్లో దాదాపు 1% మందిలో ఫివ్రమిన్ ప్రతీకుల ప్రతాచార్యల్ కనిపిస్థాఈ.","More crucially, the prescriptions are sent to the laboratory for laboratory investigations (total library, micro-spheres, and laboratory investigations) and for laboratory investigations (total library, micro-spheres, and laboratory investigations)."
"rog nirdharan, fivrath, mariyu vyaktini batti, alage udyoganni batti, vyaktitva rugmatse udyog leda karyalaya nirvahinchukovailo ibbandi, vyaktul madhya sambandhallo praveshinchata vall itarulatho samasyalaku daaritise avakash undla vanti vatito mudipettvacchu.",8,tel,"రోగ నిరధారణ, ఫివ్రత, మరీయుం వ్యక్తినీ బత్తీ, అలాగే ఉద్యోగన్నీ బత్తీ, వ్యక్తిత్వ రూగ్మత్సే ఉద్యోగ లేడా కార్యాళయా నీర్వాహించుకోవైలో ఇబ్బందీ, వ్యక్తుల మధ్య సంబంధల్లో ప్రవేశీనచాటా వాల్ల ఇతరులతో సమస్యాలాకు దారితిస్ అవకాశ ఉండలా వంతీ వాటీతో ముదిపత్వచ్చు.","Depending on the diagnosis, severity, and individual, as well as the job itself, personality disorders can be associated with difficulty coping with work or the workplace, potentially leading to problems with others by interfering with interpersonal relationships."
nishwasit swasaloni kanalu taginant gas prasaran leni musiunde pradeshals kramanga perukupogalvu.,8,tel,నిశ్వసీత శ్వాసలోనీ కనాలు తజినంత గాస్ ప్రసరణ లేనీ ముసీఉండే ప్రదేశాల క్రమంగా పేరుకుపోగల్వూ.,Exhaled respiratory particles can build up within enclosed spaces with inadequate ventilation.
swine flu dadul tarvat anek nullku tamiflu (ockeltamivir) yokk sadharan roopantara bhartiya marketlo andubatuloki vachchindi.,8,tel,స్విన ప్లూ దదుల తార్వత అనేక నుల్ల్కు తమిళలుం (ఆకెల్టామివీర) యోక్క సాధరణ రూపన్తరా భారతీయ మార్కెట్లో అన్దుబతులోకీ వాచ్చిందీ.,"Following the success of the Swachh Bharat Abhiyan, the Tamil Nadu brand became popular in the Indian market."
"prayojnakar bacteria 80–85% , hanikarm kagal bacteria 15–20% ane nishpattini pregul lopal mamuluga sadharanmindiga pariganistar, adi samanawasth stateni konsagistundi.",8,tel,"ప్రయోజనాకర బాక్టీరియా 80–85% , హానీకర్మ కాగల బాక్టీరియా 15–20% అనే నీశ్పత్తినీ ప్రెగుల లోపాల్ మాములుగా సాధరన్మిండీగా పరిగానిస్థార్, ఆది సమానావస్థ స్టితినీ కోంసగిస్తుండీ.","The prescriptions were generally of 80-85 percent, the latter being 15-20 percent, indicating that the prescriptions were normally available."
"chivraku 1829 july 13na british vaaru aa prantanni akraminchukunnapp, adi dadapu nirmanushyamai undindi; aa samayaulo bhoomus abhivruddhi cheyadaniki 1260 rupees protsahakanto sagodarul praveshpettada dwara aa pradeshaniki janabhani tevadaniki chacin prayatnalu kuda vifalamayyai.",8,tel,"చివ్రకు 1829 జూలై 13నా బ్రిటీష్ వారు ఆ ప్రణతన్నీ ఆక్రమిన్చుకున్నప్ప, ఆది దాదాపు నిర్మాంనుంశ్యామీ ఉన్దిందీ; ఆ సమయాఉలో భూముస్ అభివృద్ధి చేయాదనీకీ 1260 రూపాయల ప్రోత్సాహకాంతో సగుదారుల ప్రవేశ్పతాడా ద్వారా ఆ ప్రదేశానీకీ జనాభానీ తేవాదానీకీ చేసీన ప్రయాతనాలు కుదా విఫలమయ్యఈ.",It was introduced in 1229 in the British Epoch; the aim of the program was to build a community of wealth that was poor enough to acquire and renew it to the 1260s.
"maansik vaidyul vanti maansik arogya nipunulu medical kaunsil aaf india kendra nudi ambibies tarvat, manorogchikitsashastralo andi, syciatric medicino deploma (depie), leda manorogchikitsashastralo neshanal board (deenbi) deplomet phurti cheyada dwara vaari vidyarhats pondutharu.",8,tel,"మానసిక వైద్యుల వంతీ మానసిక అరోగ్య నిపునులూ మెడికల్ కౌన్సీల ఆఫ్ ఇండియా కేంద్ర నుదీ అంబీబీజ్ తార్వత, మనోరోగ్చీకీత్సశాస్త్రలో అండీ, సిశియాట్రిక్ మెడిసినో డిప్లోమా (డేపీ), లేడా మనోరోగ్చీకీత్సశాస్త్రలో నేశనల బోర్డ్ (దింబీ) డిప్లోమెట్ పూర్తి చేయాదా ద్వారా వారి విద్యార్హత్స పోండఉతారు.","Mental health professionals such as psychiatrists acquire their qualifications by completing an MD in Psychiatry, a Diploma in Psychiatric Medicine (DPM), or Diplomate of National Board (DNB) in Psychiatry; following an MBBS from a Medical Council of India center."
